Amillepora17031	Intracellular trafficking, secretion, and vesicular transport
Amillepora17044	Posttranslational modification, protein turnover, chaperones
Amillepora17040	Energy production and conversion
Amillepora17038	Coenzyme transport and metabolism
Amillepora17042	Transcription
Amillepora17039	RNA processing and modification
Amillepora17043	Posttranslational modification, protein turnover, chaperones
Amillepora17054	Inorganic ion transport and metabolism
Amillepora17057	Inorganic ion transport and metabolism
Amillepora17055	Inorganic ion transport and metabolism
Amillepora17050	Intracellular trafficking, secretion, and vesicular transport
Amillepora17051	RNA processing and modification
Amillepora17053	Signal transduction mechanisms
Amillepora17060	Signal transduction mechanisms
Amillepora17059	Replication, recombination and repair
Amillepora17064	Signal transduction mechanisms
Amillepora17066	Signal transduction mechanisms
Amillepora17061	Signal transduction mechanisms
Amillepora17067	Signal transduction mechanisms
Amillepora17062	Signal transduction mechanisms
Amillepora17068	Signal transduction mechanisms
Amillepora17072	Amino acid transport and metabolism
Amillepora17070	Translation, ribosomal structure and biogenesis
Amillepora17080	Translation, ribosomal structure and biogenesis
Amillepora17079	RNA processing and modification
Amillepora17076	Nucleotide transport and metabolism
Amillepora17084	Transcription
Amillepora17082	Replication, recombination and repair
Amillepora17086	Replication, recombination and repair
Amillepora17091	Amino acid transport and metabolism
Amillepora17083	Replication, recombination and repair
Amillepora17089	Cell cycle control, cell division, chromosome partitioning
Amillepora17090	Chromatin structure and dynamics
Amillepora17100	Amino acid transport and metabolism
Amillepora17101	Amino acid transport and metabolism
Amillepora17095	Intracellular trafficking, secretion, and vesicular transport
Amillepora17097	Carbohydrate transport and metabolism
Amillepora17106	Carbohydrate transport and metabolism
Amillepora17110	Transcription
Amillepora17103	Amino acid transport and metabolism
Amillepora17105	Carbohydrate transport and metabolism
Amillepora17102	Cell cycle control, cell division, chromosome partitioning
Amillepora17114	Signal transduction mechanisms
Amillepora17120	Replication, recombination and repair
Amillepora17140	Carbohydrate transport and metabolism
Amillepora17146	Translation, ribosomal structure and biogenesis
Amillepora17141	Posttranslational modification, protein turnover, chaperones
Amillepora17147	RNA processing and modification
Amillepora17153	Signal transduction mechanisms
Amillepora17150	Signal transduction mechanisms
Amillepora17197	Replication, recombination and repair
Amillepora17200	Replication, recombination and repair
Amillepora17208	Nucleotide transport and metabolism
Amillepora17212	Signal transduction mechanisms
Amillepora17224	Carbohydrate transport and metabolism
Amillepora17234	Replication, recombination and repair
Amillepora17235	Signal transduction mechanisms
Amillepora17250	Replication, recombination and repair
Amillepora17262	Replication, recombination and repair
Amillepora17270	Carbohydrate transport and metabolism
Amillepora17278	Posttranslational modification, protein turnover, chaperones
Amillepora17273	Posttranslational modification, protein turnover, chaperones
Amillepora17288	Carbohydrate transport and metabolism
Amillepora17293	Replication, recombination and repair
Amillepora17294	Transcription
Amillepora17319	Amino acid transport and metabolism
Amillepora17313	Cell cycle control, cell division, chromosome partitioning
Amillepora17322	RNA processing and modification
Amillepora17325	Secondary metabolites biosynthesis, transport and catabolism
Amillepora17341	Carbohydrate transport and metabolism
Amillepora17342	Carbohydrate transport and metabolism
Amillepora17363	Signal transduction mechanisms
Amillepora17378	Replication, recombination and repair
Amillepora17395	Replication, recombination and repair
Amillepora17400	Signal transduction mechanisms
Amillepora17402	Carbohydrate transport and metabolism
Amillepora17396	Replication, recombination and repair
Amillepora17399	Replication, recombination and repair
Amillepora17398	Signal transduction mechanisms
Amillepora17463	Carbohydrate transport and metabolism
Amillepora17483	Carbohydrate transport and metabolism
Amillepora17482	Carbohydrate transport and metabolism
Amillepora17478	Replication, recombination and repair
Amillepora17505	Signal transduction mechanisms
Amillepora17507	Carbohydrate transport and metabolism
Amillepora17500	Posttranslational modification, protein turnover, chaperones
Amillepora17606	Replication, recombination and repair
Amillepora17603	Replication, recombination and repair
Amillepora17695	Replication, recombination and repair
Amillepora17702	Signal transduction mechanisms
Amillepora17706	Signal transduction mechanisms
Amillepora17723	Posttranslational modification, protein turnover, chaperones
Amillepora17726	Carbohydrate transport and metabolism
Amillepora17727	Amino acid transport and metabolism
Amillepora17729	Signal transduction mechanisms
Amillepora17757	Cytoskeleton
Amillepora17766	Signal transduction mechanisms
Amillepora17764	Replication, recombination and repair
Amillepora17767	Replication, recombination and repair
Amillepora17770	Posttranslational modification, protein turnover, chaperones
Amillepora17783	RNA processing and modification
Amillepora17795	Replication, recombination and repair
Amillepora17793	Replication, recombination and repair
Amillepora17787	Transcription
Amillepora17799	Cell cycle control, cell division, chromosome partitioning
Amillepora17801	Replication, recombination and repair
Amillepora17814	Posttranslational modification, protein turnover, chaperones
Amillepora17816	Inorganic ion transport and metabolism
Amillepora17815	Signal transduction mechanisms
Amillepora17812	Carbohydrate transport and metabolism
Amillepora17825	Carbohydrate transport and metabolism
Amillepora17828	Cell cycle control, cell division, chromosome partitioning
Amillepora17833	Cell cycle control, cell division, chromosome partitioning
Amillepora17835	Cell cycle control, cell division, chromosome partitioning
Amillepora17832	Cell cycle control, cell division, chromosome partitioning
Amillepora17829	Carbohydrate transport and metabolism
Amillepora17840	Cell cycle control, cell division, chromosome partitioning
Amillepora17847	Replication, recombination and repair
Amillepora17843	Cell cycle control, cell division, chromosome partitioning
Amillepora17852	Carbohydrate transport and metabolism
Amillepora17855	Carbohydrate transport and metabolism
Amillepora17854	Carbohydrate transport and metabolism
Amillepora17860	Posttranslational modification, protein turnover, chaperones
Amillepora17864	Posttranslational modification, protein turnover, chaperones
Amillepora17870	RNA processing and modification
Amillepora17865	Replication, recombination and repair
Amillepora17868	Inorganic ion transport and metabolism
Amillepora17882	RNA processing and modification
Amillepora17887	Lipid transport and metabolism
Amillepora17890	Coenzyme transport and metabolism
Amillepora17893	Posttranslational modification, protein turnover, chaperones
Amillepora17919	Transcription
Amillepora17920	Secondary metabolites biosynthesis, transport and catabolism
Amillepora17921	Intracellular trafficking, secretion, and vesicular transport
Amillepora17928	Transcription
Amillepora17925	Transcription
Amillepora17923	Inorganic ion transport and metabolism
Amillepora17927	Transcription
Amillepora17932	Signal transduction mechanisms
Amillepora17930	Signal transduction mechanisms
Amillepora17933	Signal transduction mechanisms
Amillepora17929	Signal transduction mechanisms
Amillepora17936	Signal transduction mechanisms
Amillepora17937	Signal transduction mechanisms
Amillepora17938	Signal transduction mechanisms
Amillepora17943	Signal transduction mechanisms
Amillepora17944	Extracellular structures
Amillepora17945	Transcription
Amillepora17950	Defense mechanisms
Amillepora17951	Signal transduction mechanisms
Amillepora17947	Replication, recombination and repair
Amillepora17953	Signal transduction mechanisms
Amillepora17954	Cytoskeleton
Amillepora17960	Carbohydrate transport and metabolism
Amillepora17966	Replication, recombination and repair
Amillepora17963	Signal transduction mechanisms
Amillepora17969	RNA processing and modification
Amillepora17964	Replication, recombination and repair
Amillepora17967	Signal transduction mechanisms
Amillepora17975	Posttranslational modification, protein turnover, chaperones
Amillepora17990	Nucleotide transport and metabolism
Amillepora17985	Signal transduction mechanisms
Amillepora17994	Lipid transport and metabolism
Amillepora17998	Posttranslational modification, protein turnover, chaperones
Amillepora17995	Lipid transport and metabolism
Amillepora18007	Signal transduction mechanisms
Amillepora18008	Signal transduction mechanisms
Amillepora18011	Cytoskeleton
Amillepora18010	Signal transduction mechanisms
Amillepora18012	Intracellular trafficking, secretion, and vesicular transport
Amillepora18039	Replication, recombination and repair
Amillepora18034	Signal transduction mechanisms
Amillepora18037	Signal transduction mechanisms
Amillepora18035	Signal transduction mechanisms
Amillepora18046	Signal transduction mechanisms
Amillepora18043	Signal transduction mechanisms
Amillepora18055	Signal transduction mechanisms
Amillepora18051	Signal transduction mechanisms
Amillepora18064	Intracellular trafficking, secretion, and vesicular transport
Amillepora18065	Replication, recombination and repair
Amillepora18060	Signal transduction mechanisms
Amillepora18068	Signal transduction mechanisms
Amillepora18076	Transcription
Amillepora18075	RNA processing and modification
Amillepora18081	Amino acid transport and metabolism
Amillepora18072	Transcription
Amillepora18070	Energy production and conversion
Amillepora18085	Signal transduction mechanisms
Amillepora18097	Carbohydrate transport and metabolism
Amillepora18104	Nucleotide transport and metabolism
Amillepora18108	Nucleotide transport and metabolism
Amillepora18111	Nucleotide transport and metabolism
Amillepora18106	Nucleotide transport and metabolism
Amillepora18110	Nucleotide transport and metabolism
Amillepora18105	Nucleotide transport and metabolism
Amillepora18115	Replication, recombination and repair
Amillepora18120	Replication, recombination and repair
Amillepora18124	Signal transduction mechanisms
Amillepora18125	Transcription
Amillepora18133	Signal transduction mechanisms
Amillepora18135	Lipid transport and metabolism
Amillepora18127	Carbohydrate transport and metabolism
Amillepora18131	Translation, ribosomal structure and biogenesis
Amillepora18134	Transcription
Amillepora18128	Chromatin structure and dynamics
Amillepora18137	Intracellular trafficking, secretion, and vesicular transport
Amillepora18142	Intracellular trafficking, secretion, and vesicular transport
Amillepora18154	Signal transduction mechanisms
Amillepora18151	Cytoskeleton
Amillepora18152	Signal transduction mechanisms
Amillepora18148	Posttranslational modification, protein turnover, chaperones
Amillepora18145	Intracellular trafficking, secretion, and vesicular transport
Amillepora18162	Lipid transport and metabolism
Amillepora18159	Amino acid transport and metabolism
Amillepora18164	Cell wall/membrane/envelope biogenesis
Amillepora18169	Signal transduction mechanisms
Amillepora18167	Energy production and conversion
Amillepora18168	Signal transduction mechanisms
Amillepora18172	Signal transduction mechanisms
Amillepora18183	Amino acid transport and metabolism
Amillepora18175	Amino acid transport and metabolism
Amillepora18189	Transcription
Amillepora18186	Carbohydrate transport and metabolism
Amillepora18188	Posttranslational modification, protein turnover, chaperones
Amillepora18185	Signal transduction mechanisms
Amillepora18195	Amino acid transport and metabolism
Amillepora18194	RNA processing and modification
Amillepora18191	RNA processing and modification
Amillepora18207	Extracellular structures
Amillepora18247	Signal transduction mechanisms
Amillepora18245	Signal transduction mechanisms
Amillepora18258	Inorganic ion transport and metabolism
Amillepora18254	Inorganic ion transport and metabolism
Amillepora18259	Cytoskeleton
Amillepora18249	Posttranslational modification, protein turnover, chaperones
Amillepora18248	Cytoskeleton
Amillepora18256	Inorganic ion transport and metabolism
Amillepora18260	Signal transduction mechanisms
Amillepora18278	Replication, recombination and repair
Amillepora18293	Signal transduction mechanisms
Amillepora18324	Amino acid transport and metabolism
Amillepora18319	Posttranslational modification, protein turnover, chaperones
Amillepora18320	Posttranslational modification, protein turnover, chaperones
Amillepora18329	Posttranslational modification, protein turnover, chaperones
Amillepora18327	Amino acid transport and metabolism
Amillepora18328	Posttranslational modification, protein turnover, chaperones
Amillepora18331	Lipid transport and metabolism
Amillepora18334	Posttranslational modification, protein turnover, chaperones
Amillepora18335	Amino acid transport and metabolism
Amillepora18348	Intracellular trafficking, secretion, and vesicular transport
Amillepora18353	RNA processing and modification
Amillepora18357	Carbohydrate transport and metabolism
Amillepora18356	Carbohydrate transport and metabolism
Amillepora18351	Intracellular trafficking, secretion, and vesicular transport
Amillepora18350	Intracellular trafficking, secretion, and vesicular transport
Amillepora18360	Carbohydrate transport and metabolism
Amillepora18365	Carbohydrate transport and metabolism
Amillepora18361	Carbohydrate transport and metabolism
Amillepora18363	Carbohydrate transport and metabolism
Amillepora18362	Carbohydrate transport and metabolism
Amillepora18378	Carbohydrate transport and metabolism
Amillepora18372	Carbohydrate transport and metabolism
Amillepora18371	Carbohydrate transport and metabolism
Amillepora18368	Carbohydrate transport and metabolism
Amillepora18375	Carbohydrate transport and metabolism
Amillepora18367	Replication, recombination and repair
Amillepora18370	Carbohydrate transport and metabolism
Amillepora18366	Replication, recombination and repair
Amillepora18376	Carbohydrate transport and metabolism
Amillepora18373	Carbohydrate transport and metabolism
Amillepora18383	Carbohydrate transport and metabolism
Amillepora18380	Carbohydrate transport and metabolism
Amillepora18381	Carbohydrate transport and metabolism
Amillepora18379	Carbohydrate transport and metabolism
Amillepora18385	Carbohydrate transport and metabolism
Amillepora18389	Carbohydrate transport and metabolism
Amillepora18388	Carbohydrate transport and metabolism
Amillepora18387	Carbohydrate transport and metabolism
Amillepora18382	Carbohydrate transport and metabolism
Amillepora18384	Carbohydrate transport and metabolism
Amillepora18398	Posttranslational modification, protein turnover, chaperones
Amillepora18392	Carbohydrate transport and metabolism
Amillepora18395	Signal transduction mechanisms
Amillepora18393	Carbohydrate transport and metabolism
Amillepora18404	Inorganic ion transport and metabolism
Amillepora18401	Cytoskeleton
Amillepora18406	Inorganic ion transport and metabolism
Amillepora18400	Cell wall/membrane/envelope biogenesis
Amillepora18412	Inorganic ion transport and metabolism
Amillepora18417	Cell cycle control, cell division, chromosome partitioning
Amillepora18415	Cell cycle control, cell division, chromosome partitioning
Amillepora18422	Cell cycle control, cell division, chromosome partitioning
Amillepora18420	Cell cycle control, cell division, chromosome partitioning
Amillepora18434	Intracellular trafficking, secretion, and vesicular transport
Amillepora18438	Signal transduction mechanisms
Amillepora18436	Signal transduction mechanisms
Amillepora18433	Intracellular trafficking, secretion, and vesicular transport
Amillepora18437	RNA processing and modification
Amillepora18444	Energy production and conversion
Amillepora18442	Intracellular trafficking, secretion, and vesicular transport
Amillepora18440	Nucleotide transport and metabolism
Amillepora18443	Transcription
Amillepora18450	Chromatin structure and dynamics
Amillepora18457	Lipid transport and metabolism
Amillepora18452	Inorganic ion transport and metabolism
Amillepora18455	Transcription
Amillepora18449	Inorganic ion transport and metabolism
Amillepora18453	Posttranslational modification, protein turnover, chaperones
Amillepora18447	Signal transduction mechanisms
Amillepora18458	Carbohydrate transport and metabolism
Amillepora18462	RNA processing and modification
Amillepora18477	Signal transduction mechanisms
Amillepora18476	Signal transduction mechanisms
Amillepora18486	Signal transduction mechanisms
Amillepora18484	Intracellular trafficking, secretion, and vesicular transport
Amillepora18489	Energy production and conversion
Amillepora18482	Intracellular trafficking, secretion, and vesicular transport
Amillepora18487	Transcription
Amillepora18481	Signal transduction mechanisms
Amillepora18506	Inorganic ion transport and metabolism
Amillepora18491	Intracellular trafficking, secretion, and vesicular transport
Amillepora18498	Carbohydrate transport and metabolism
Amillepora18501	Posttranslational modification, protein turnover, chaperones
Amillepora18492	RNA processing and modification
Amillepora18499	Posttranslational modification, protein turnover, chaperones
Amillepora18514	Energy production and conversion
Amillepora18508	Posttranslational modification, protein turnover, chaperones
Amillepora18507	Posttranslational modification, protein turnover, chaperones
Amillepora18524	Transcription
Amillepora18527	Inorganic ion transport and metabolism
Amillepora18526	Inorganic ion transport and metabolism
Amillepora18529	RNA processing and modification
Amillepora18530	RNA processing and modification
Amillepora18531	RNA processing and modification
Amillepora18536	Signal transduction mechanisms
Amillepora18537	Lipid transport and metabolism
Amillepora18538	Signal transduction mechanisms
Amillepora18543	Intracellular trafficking, secretion, and vesicular transport
Amillepora18539	Signal transduction mechanisms
Amillepora18541	Cytoskeleton
Amillepora18550	Signal transduction mechanisms
Amillepora18556	Carbohydrate transport and metabolism
Amillepora18558	Extracellular structures
Amillepora18572	Extracellular structures
Amillepora18581	Extracellular structures
Amillepora18576	Extracellular structures
Amillepora18593	Transcription
Amillepora18611	Replication, recombination and repair
Amillepora18627	Carbohydrate transport and metabolism
Amillepora18628	Replication, recombination and repair
Amillepora18629	Replication, recombination and repair
Amillepora26276	Transcription
Amillepora26277	Transcription
Amillepora26279	Signal transduction mechanisms
Amillepora26281	Signal transduction mechanisms
Amillepora26280	Signal transduction mechanisms
Amillepora26259	Cytoskeleton
Amillepora26271	Cytoskeleton
Amillepora26261	Cytoskeleton
Amillepora26266	Cytoskeleton
Amillepora26263	Cytoskeleton
Amillepora26272	Transcription
Amillepora26290	Coenzyme transport and metabolism
Amillepora26283	Inorganic ion transport and metabolism
Amillepora26282	Inorganic ion transport and metabolism
Amillepora26292	Signal transduction mechanisms
Amillepora26295	Signal transduction mechanisms
Amillepora26291	Intracellular trafficking, secretion, and vesicular transport
Amillepora26294	Intracellular trafficking, secretion, and vesicular transport
Amillepora26297	Cytoskeleton
Amillepora26299	Signal transduction mechanisms
Amillepora26298	Amino acid transport and metabolism
Amillepora26329	Translation, ribosomal structure and biogenesis
Amillepora26327	Replication, recombination and repair
Amillepora26325	Posttranslational modification, protein turnover, chaperones
Amillepora26337	Transcription
Amillepora26352	Posttranslational modification, protein turnover, chaperones
Amillepora26384	Defense mechanisms
Amillepora26407	Signal transduction mechanisms
Amillepora26425	Replication, recombination and repair
Amillepora26434	Replication, recombination and repair
Amillepora26431	Replication, recombination and repair
Amillepora26442	Replication, recombination and repair
Amillepora26453	Transcription
Amillepora26436	Replication, recombination and repair
Amillepora26467	Replication, recombination and repair
Amillepora26474	Chromatin structure and dynamics
Amillepora26478	Chromatin structure and dynamics
Amillepora26477	RNA processing and modification
Amillepora26480	Posttranslational modification, protein turnover, chaperones
Amillepora26476	Posttranslational modification, protein turnover, chaperones
Amillepora26485	Replication, recombination and repair
Amillepora26482	Extracellular structures
Amillepora26497	Replication, recombination and repair
Amillepora26512	Signal transduction mechanisms
Amillepora26521	Cytoskeleton
Amillepora26517	Intracellular trafficking, secretion, and vesicular transport
Amillepora26516	Posttranslational modification, protein turnover, chaperones
Amillepora26519	Posttranslational modification, protein turnover, chaperones
Amillepora26529	Cytoskeleton
Amillepora26531	Transcription
Amillepora26541	Posttranslational modification, protein turnover, chaperones
Amillepora26537	Cytoskeleton
Amillepora26539	Posttranslational modification, protein turnover, chaperones
Amillepora26544	Transcription
Amillepora26532	Intracellular trafficking, secretion, and vesicular transport
Amillepora26543	Inorganic ion transport and metabolism
Amillepora26545	Transcription
Amillepora26536	Intracellular trafficking, secretion, and vesicular transport
Amillepora26540	Lipid transport and metabolism
Amillepora26538	Posttranslational modification, protein turnover, chaperones
Amillepora26551	Transcription
Amillepora26546	Translation, ribosomal structure and biogenesis
Amillepora26547	Transcription
Amillepora26552	Intracellular trafficking, secretion, and vesicular transport
Amillepora26557	Signal transduction mechanisms
Amillepora26555	Signal transduction mechanisms
Amillepora26554	Signal transduction mechanisms
Amillepora26559	Signal transduction mechanisms
Amillepora26566	Intracellular trafficking, secretion, and vesicular transport
Amillepora26562	Signal transduction mechanisms
Amillepora26565	Signal transduction mechanisms
Amillepora26567	Posttranslational modification, protein turnover, chaperones
Amillepora26568	Posttranslational modification, protein turnover, chaperones
Amillepora26570	Cytoskeleton
Amillepora26581	Transcription
Amillepora26577	Transcription
Amillepora26580	Transcription
Amillepora26578	Transcription
Amillepora26579	Transcription
Amillepora26574	RNA processing and modification
Amillepora26588	Intracellular trafficking, secretion, and vesicular transport
Amillepora26583	Transcription
Amillepora26584	Inorganic ion transport and metabolism
Amillepora26596	Intracellular trafficking, secretion, and vesicular transport
Amillepora26594	Energy production and conversion
Amillepora26593	Replication, recombination and repair
Amillepora26602	Amino acid transport and metabolism
Amillepora26601	Transcription
Amillepora26603	Signal transduction mechanisms
Amillepora26600	Signal transduction mechanisms
Amillepora26607	Secondary metabolites biosynthesis, transport and catabolism
Amillepora26609	Signal transduction mechanisms
Amillepora26610	Energy production and conversion
Amillepora26606	Lipid transport and metabolism
Amillepora26614	Signal transduction mechanisms
Amillepora26620	RNA processing and modification
Amillepora26618	Posttranslational modification, protein turnover, chaperones
Amillepora26619	Intracellular trafficking, secretion, and vesicular transport
Amillepora26617	Translation, ribosomal structure and biogenesis
Amillepora26623	Lipid transport and metabolism
Amillepora26625	Lipid transport and metabolism
Amillepora26631	Secondary metabolites biosynthesis, transport and catabolism
Amillepora26634	Translation, ribosomal structure and biogenesis
Amillepora26635	Transcription
Amillepora26640	Nucleotide transport and metabolism
Amillepora26637	Intracellular trafficking, secretion, and vesicular transport
Amillepora26654	Nucleotide transport and metabolism
Amillepora26649	Carbohydrate transport and metabolism
Amillepora26645	Signal transduction mechanisms
Amillepora26661	RNA processing and modification
Amillepora26657	Signal transduction mechanisms
Amillepora26666	RNA processing and modification
Amillepora26677	Translation, ribosomal structure and biogenesis
Amillepora26693	Nucleotide transport and metabolism
Amillepora26695	Signal transduction mechanisms
Amillepora26692	Signal transduction mechanisms
Amillepora26699	Signal transduction mechanisms
Amillepora26700	Signal transduction mechanisms
Amillepora26697	Signal transduction mechanisms
Amillepora26698	Signal transduction mechanisms
Amillepora26696	Signal transduction mechanisms
Amillepora26707	Replication, recombination and repair
Amillepora26706	Replication, recombination and repair
Amillepora26704	Replication, recombination and repair
Amillepora26712	Carbohydrate transport and metabolism
Amillepora26715	Coenzyme transport and metabolism
Amillepora26713	Coenzyme transport and metabolism
Amillepora26716	Signal transduction mechanisms
Amillepora26719	Signal transduction mechanisms
Amillepora26739	Carbohydrate transport and metabolism
Amillepora26732	Inorganic ion transport and metabolism
Amillepora26742	Signal transduction mechanisms
Amillepora26746	Replication, recombination and repair
Amillepora26745	Replication, recombination and repair
Amillepora26744	Replication, recombination and repair
Amillepora26752	Posttranslational modification, protein turnover, chaperones
Amillepora26753	Signal transduction mechanisms
Amillepora26764	Transcription
Amillepora26762	Signal transduction mechanisms
Amillepora26770	Replication, recombination and repair
Amillepora26774	Carbohydrate transport and metabolism
Amillepora26771	Replication, recombination and repair
Amillepora26769	Replication, recombination and repair
Amillepora26778	Cytoskeleton
Amillepora26777	Intracellular trafficking, secretion, and vesicular transport
Amillepora26790	Carbohydrate transport and metabolism
Amillepora26791	Carbohydrate transport and metabolism
Amillepora26789	Carbohydrate transport and metabolism
Amillepora26786	Signal transduction mechanisms
Amillepora26783	Signal transduction mechanisms
Amillepora26784	Signal transduction mechanisms
Amillepora26785	Signal transduction mechanisms
Amillepora26804	Carbohydrate transport and metabolism
Amillepora26798	Signal transduction mechanisms
Amillepora26793	Signal transduction mechanisms
Amillepora26795	Signal transduction mechanisms
Amillepora26794	Signal transduction mechanisms
Amillepora26796	Signal transduction mechanisms
Amillepora26797	Signal transduction mechanisms
Amillepora26800	Cytoskeleton
Amillepora26808	Lipid transport and metabolism
Amillepora26807	Cytoskeleton
Amillepora26806	Transcription
Amillepora26809	Signal transduction mechanisms
Amillepora26817	Carbohydrate transport and metabolism
Amillepora26813	Replication, recombination and repair
Amillepora26812	Cell cycle control, cell division, chromosome partitioning
Amillepora26816	Signal transduction mechanisms
Amillepora26814	Signal transduction mechanisms
Amillepora26824	Amino acid transport and metabolism
Amillepora26827	Posttranslational modification, protein turnover, chaperones
Amillepora26832	Intracellular trafficking, secretion, and vesicular transport
Amillepora26828	Amino acid transport and metabolism
Amillepora26825	Intracellular trafficking, secretion, and vesicular transport
Amillepora26826	Posttranslational modification, protein turnover, chaperones
Amillepora26829	Signal transduction mechanisms
Amillepora26830	Signal transduction mechanisms
Amillepora26838	Signal transduction mechanisms
Amillepora26835	Posttranslational modification, protein turnover, chaperones
Amillepora26834	Posttranslational modification, protein turnover, chaperones
Amillepora26839	Transcription
Amillepora26843	Transcription
Amillepora26841	Cell wall/membrane/envelope biogenesis
Amillepora26840	Signal transduction mechanisms
Amillepora26850	Inorganic ion transport and metabolism
Amillepora26849	Transcription
Amillepora26857	Posttranslational modification, protein turnover, chaperones
